FID,FID_Divisi,Division,MaintCntyC,LocCntyCod,RouteClass,RouteNumbe,RouteQuali,RouteInven,Direction,TravelDire,RouteMaint,RouteName,StreetName,SrcDocType,SrcDocID,GeoDocType,GeoDocID,RouteID,MPLength,LaneMiles,BeginMp1,EndMp1,BeginFeatu,EndFeature,RouteID2,BeginMp2,EndMp2,RouteID3,BeginMp3,EndMp3,RouteID4,BeginMp4,EndMp4,RouteID5,BeginMp5,EndMp5,RouteID6,BeginMp6,EndMp6,AADT,AadtDate,AADTTruck,AadttMulti,AadttSingl,AccessCont,AddDate,AddDocID,AddDocType,BarePvmtRo,BaseDetail,BaseThickn,DesignSpd,FcltyType,FuncClass,FuncClassD,HOVLnCount,HOVType,ImprvDate,ImprvDocID,ImprvDocTy,ImprvType,LaneWidth,LftPvdShld,LftShldrTy,LftShldrWi,LftTrnLnTy,LftTrnLnWi,MaintOps,MedianType,MedianWidt,NHS,NHSDate,OwnerName,OwnerType,PeakLanes,PostedRout,ROW,RtPvdShldr,RtShldrTyp,RtShldrWid,RtTrnLnTyp,RtTrnLnWid,SampleID,SpeedLimit,MilitaryBa,STRAHNETDa,STRAHNETTy,SrfcDetail,SrfcThickn,SrfcType,SrfcWidth,TerrainTyp,ThruLaneCo,TollCharge,TollID,TollType,MunPopGrou,TownCode,TownName,TrkRoute,TrkRouteDa,UrbanType,UrbanID,UrbanPop,Shape_Leng,FID_NC_N_s,Id,gridcode,Shape_Le_1,Shape_Area
5654,207072,1,027,027,4,1395,0,0,BD,Both,System,SR-1395,Mallard Dr,N, ,N, ,40001395027,0.140000000000000,0.280000000000000,0.000000000000000,0.140000000000000,40001245027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1999 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,25,0,,0, ,0.000000000000000,Bitum,16,1,2, ,0, ,0, , ,0,, ,0,0,740.011961920999966,46385,46385,9,131.805004634999989,0.262559669123000
5655,207076,1,070,070,4,1387,0,0,BD,Both,System,SR-1387,Knobbs Creek Dr,N, ,A,2016,40001387070,0.012538000000000,0.025076000000000,0.000000000000000,0.012538000000000,20000017070,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,1200,2020,0,0,0, ,12/31/1973 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,5/13/2016 0:00:00,B-4599,TIP,MI,10,0,Curb-Con,0, ,0,0, ,0,0,, ,0,0, ,100,0,Curb-Con,0, ,0,0,35,0,,0,S9.5C,3.000000000000000,AC_AC,20,1,2, ,0, ,5,0111,Elizabeth City,0,,Urban Cluster,26686,3,66.181413099799997,46385,46385,9,131.805004634999989,0.262559669123000
5656,207093,1,072,072,4,1404,0,0,BD,Both,System,SR-1404,Bowketcher Blvd,N, ,N, ,40001404072,0.230000000000000,0.460000000000000,0.000000000000000,0.230000000000000,40001326072,40001405072, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1983 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1989 0:00:00, , ,IP,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,25,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,1200.484998829999995,46385,46385,9,131.805004634999989,0.262559669123000
5657,207098,1,070,070,4,1403,0,0,BD,Both,System,SR-1403,Ulster Dr,N, ,A,2012,40001403070,0.139000000000000,0.278000000000000,0.000000000000000,0.139000000000000,40001308070,40001379070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1978 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1995 0:00:00, , ,IP,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,50,0,Grass,0, ,0,0,25,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,,Urban Cluster,26686,3,731.315874160000021,46385,46385,9,131.805004634999989,0.262559669123000
5658,207099,1,072,072,4,1385,0,0,BD,Both,System,SR-1385,Clark St,N, ,N, ,40001385072,0.280000000000000,0.560000000000000,0.000000000000000,0.280000000000000,40001384072,40001386072, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1979 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1994 0:00:00, , ,IP,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,25,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,1461.772911210000075,46385,46385,9,131.805004634999989,0.262559669123000
5659,207101,1,070,070,4,1393,0,0,BD,Both,System,SR-1393,Pine St,N, ,A,2012,40001393070,0.091000000000000,0.182000000000000,0.000000000000000,0.091000000000000,40001330070,40001394070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1954 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,2, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,2, ,0,0,55,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,,Urban Cluster,26686,3,478.379427052999972,46385,46385,9,131.805004634999989,0.262559669123000
5660,207111,1,072,072,4,1387,0,0,BD,Both,System,SR-1387,Beech St,N, ,N, ,40001387072,0.100000000000000,0.200000000000000,0.000000000000000,0.100000000000000,40001340072,40001388072, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1979 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1991 0:00:00, , ,IP,0,0,Grass,5, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,5, ,0,0,25,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,547.732468311000048,46385,46385,9,131.805004634999989,0.262559669123000
5661,207121,1,070,070,4,1391,0,0,BD,Both,System,SR-1391,Carter Rd,N, ,A,2012,40001391070,0.078000000000000,0.156000000000000,0.000000000000000,0.078000000000000,40001389070,40001392070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1975 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1990 0:00:00, , ,RS,0,0,Grass,6, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,6, ,0,0,25,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,,Urban Cluster,26686,3,413.747366031000013,46385,46385,9,131.805004634999989,0.262559669123000
5662,207123,1,070,070,4,1385,0,0,BD,Both,System,SR-1385,Pot-O-Gold Trl,N, ,A,2012,40001385070,0.159000000000000,0.318000000000000,0.000000000000000,0.159000000000000,40001332070,40001330070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,200,2020,0,0,0, ,12/31/1972 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,6, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,6, ,0,0,25,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,,Urban Cluster,26686,3,839.278314800999965,46385,46385,9,131.805004634999989,0.262559669123000
5663,207132,1,027,027,4,1398,0,0,BD,Both,System,SR-1398,Cygnet Ct,N, ,N, ,40001398027,0.050000000000000,0.100000000000000,0.000000000000000,0.050000000000000,40001345027,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/2001 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,25,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,, ,0,0,249.282598715000006,6667,6667,9,0.004743104699630,0.000000196093795
5664,207150,1,072,072,4,1389,0,0,BD,Both,System,SR-1389,Yeopim Trl,N, ,N, ,40001389072,0.050000000000000,0.100000000000000,0.000000000000000,0.050000000000000,40001340072,40001390072, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1979 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1991 0:00:00, , ,IP,0,0,Grass,5, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,5, ,0,0,25,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,279.243544143999998,46385,46385,9,131.805004634999989,0.262559669123000
5665,207168,1,027,027,4,1392,0,0,BD,Both,System,SR-1392,Teal Dr,N, ,N, ,40001392027,0.110000000000000,0.220000000000000,0.000000000000000,0.110000000000000,40001245027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1997 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,25,0,,0, ,0.000000000000000,Bitum,16,1,2, ,0, ,0, , ,0,, ,0,0,556.985903785999994,46385,46385,9,131.805004634999989,0.262559669123000
5666,207175,1,027,027,4,1349,0,0,BD,Both,System,SR-1349,S Marshall Rd,N, ,N, ,40001349027,0.200000000000000,0.400000000000000,0.000000000000000,0.200000000000000,40001203027,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1991 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,25,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,, ,0,0,1034.090546700000004,46385,46385,9,131.805004634999989,0.262559669123000
5667,207188,1,027,027,4,1350,0,0,BD,Both,System,SR-1350,Bryan Rd,N, ,N, ,40001350027,0.250000000000000,0.500000000000000,0.000000000000000,0.250000000000000,40001255027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1991 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,25,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,, ,0,0,1333.229636589999927,46385,46385,9,131.805004634999989,0.262559669123000
5668,207227,1,027,027,4,1363,0,0,BD,Both,System,SR-1363,Jae Ct,N, ,N, ,40001363027,0.270000000000000,0.540000000000000,0.000000000000000,0.270000000000000,40001216027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1993 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,55,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,, ,0,0,1425.406855760000099,2469,2469,9,0.003126137188470,0.000000066090872
5669,207228,1,072,072,4,1359,0,0,BD,Both,System,SR-1359,Chappell Rd,N, ,N, ,40001359072,0.060000000000000,0.120000000000000,0.000000000000000,0.060000000000000,40001321072,40001358072, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1965 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1988 0:00:00, , ,IP,0,0,Grass,3, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,3, ,0,0,55,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,298.476452595000012,46385,46385,9,131.805004634999989,0.262559669123000
5670,207231,1,027,027,4,1365,0,0,BD,Both,System,SR-1365,Shark St,N, ,N, ,40001365027,0.090000000000000,0.180000000000000,0.000000000000000,0.090000000000000,40001291027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1993 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/2002 0:00:00, , ,IP,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,25,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,, ,0,0,454.967752521000023,46385,46385,9,131.805004634999989,0.262559669123000
5671,207232,1,027,027,4,1357,0,0,BD,Both,System,SR-1357,Widgeon Dr,N, ,N, ,40001357027,0.100000000000000,0.200000000000000,0.000000000000000,0.100000000000000,40001245027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1992 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,25,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,553.278545324999982,46385,46385,9,131.805004634999989,0.262559669123000
5672,207251,1,027,027,4,1361,0,0,BD,Both,System,SR-1361,Hastings Dr,N, ,N, ,40001361027,0.260000000000000,0.520000000000000,0.000000000000000,0.260000000000000,40001360027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1993 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/2005 0:00:00, , ,IP,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,55,0,,0, ,0.000000000000000,Bitum,28,1,2, ,0, ,0, , ,0,, ,0,0,1381.668587769999931,46385,46385,9,131.805004634999989,0.262559669123000
5673,207293,1,027,027,4,1360,0,0,BD,Both,System,SR-1360,Vincent Dr,N, ,N, ,40001360027,0.090000000000000,0.180000000000000,0.000000000000000,0.090000000000000,40001281027,40001361027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1993 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/2005 0:00:00, , ,IP,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,55,0,,0, ,0.000000000000000,Bitum,28,1,2, ,0, ,0, , ,0,, ,0,0,497.689141975999974,46385,46385,9,131.805004634999989,0.262559669123000
5674,207296,1,072,072,4,1353,0,0,BD,Both,System,SR-1353,Hertford Beach Rd,N, ,N, ,40001353072,0.300624000000000,0.601248000000000,0.000000000000000,0.300624000000000,40001336072,50099875072, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1952 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1991 0:00:00, , ,RS,0,0,Grass,4, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,4, ,0,0,25,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,1581.673106830000052,46385,46385,9,131.805004634999989,0.262559669123000
5675,207298,1,027,027,4,1354,0,0,BD,Both,System,SR-1354,Canadian Goose Dr,N, ,N, ,40001354027,0.150000000000000,0.300000000000000,0.000000000000000,0.150000000000000,40001245027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1991 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,25,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,, ,0,0,796.143352691000018,46385,46385,9,131.805004634999989,0.262559669123000
5676,207305,1,072,072,4,1357,0,0,BD,Both,System,SR-1357,Camp Cale Rd,N, ,N, ,40001357072,1.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,40001310072,50099615072, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1964 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1995 0:00:00, , ,IP,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,45,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,5304.677923999999621,36376,36376,9,0.000107797834062,0.000000000726273
5677,207305,1,072,072,4,1357,0,0,BD,Both,System,SR-1357,Camp Cale Rd,N, ,N, ,40001357072,1.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,40001310072,50099615072, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1964 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1995 0:00:00, , ,IP,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,45,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,5304.677923999999621,46385,46385,9,131.805004634999989,0.262559669123000
5678,207319,1,027,027,4,1366,0,0,BD,Both,System,SR-1366,Trout St,N, ,N, ,40001366027,0.080000000000000,0.160000000000000,0.000000000000000,0.080000000000000,40001285027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1993 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,60,0, ,0, ,0,0,25,0,,0, ,0.000000000000000,Unpaved,20,1,2, ,0, ,0, , ,0,, ,0,0,435.993313711999974,46385,46385,9,131.805004634999989,0.262559669123000
5679,207327,1,027,027,4,1356,0,0,BD,Both,System,SR-1356,Swan Dr,N, ,N, ,40001356027,0.160000000000000,0.320000000000000,0.000000000000000,0.160000000000000,40001245027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1992 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,25,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,828.198911555999985,46385,46385,9,131.805004634999989,0.262559669123000
5680,207334,1,027,027,4,1359,0,0,BD,Both,System,SR-1359,Richardson Loop Rd,N, ,N, ,40001359027,0.200000000000000,0.400000000000000,0.000000000000000,0.200000000000000,40001251027,40001251027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1992 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,55,0,,0, ,0.000000000000000,Unpaved,16,1,2, ,0, ,0, , ,0,, ,0,0,1077.613092970000025,46385,46385,9,131.805004634999989,0.262559669123000
5681,207341,1,027,027,4,1364,0,0,BD,Both,System,SR-1364,Cherry Dr,N, ,N, ,40001364027,0.130000000000000,0.260000000000000,0.000000000000000,0.130000000000000,40001295027,50099914027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1993 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/2002 0:00:00, , ,IP,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,60,0, ,0, ,0,0,55,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,666.574731861000032,46385,46385,9,131.805004634999989,0.262559669123000
5682,207377,1,070,070,4,1379,0,0,BD,Both,System,SR-1379,Cosmo Dr,N, ,A,2012,40001379070,0.085000000000000,0.170000000000000,0.000000000000000,0.085000000000000,40001308070,40001403070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1968 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,7/23/2016 0:00:00,1CR.10701.6,Resrfc,RS,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,50,0,Grass,0, ,0,0,55,0,,0,S4.75A,0.750000000000000,AC_AC,18,1,2, ,0, ,0, , ,0,,Urban Cluster,26686,3,446.235449764999998,46385,46385,9,131.805004634999989,0.262559669123000
5683,207385,1,070,070,4,1376,0,0,BD,Both,System,SR-1376,Dogwood Trl,N, , , ,40001376070,0.135813000000000,0.271626000000000,0.000000000000000,0.135813000000000,X-Cross,40001372070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1965 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,7/23/2016 0:00:00,1CR.10701.6,Resrfc,RS,0,0,Grass,5, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,5, ,0,0,55,0,,0,SF9.5A,1.250000000000000,AC_AC,19,1,2, ,0, ,0, , ,0,,Urban Cluster,26686,3,717.017223188000003,46385,46385,9,131.805004634999989,0.262559669123000
5684,207393,1,027,027,4,1370,0,0,BD,Both,System,SR-1370,Parker Rd,N, ,N, ,40001370027,0.230000000000000,0.460000000000000,0.000000000000000,0.230000000000000,30000615027,50099126027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1994 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/2007 0:00:00, , ,RS,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,0,0,Grass,0, ,0,0,25,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,, ,0,0,1194.348921710000013,46385,46385,9,131.805004634999989,0.262559669123000
5685,207411,1,072,072,4,1371,0,0,BD,Both,System,SR-1371,Gregorys Ln,N, ,N, ,40001371072,0.270000000000000,0.540000000000000,0.000000000000000,0.270000000000000,40001330072,50099989072, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1976 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1992 0:00:00, , ,IP,0,0,Grass,3, ,0,0, ,0,0,, ,0,0, ,40,0,Grass,3, ,0,0,55,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,1424.264356740000039,46385,46385,9,131.805004634999989,0.262559669123000
5686,207414,1,027,027,4,1391,0,0,BD,Both,System,SR-1391,Carolina Rd,N, ,N, ,40001391027,0.114000000000000,0.228000000000000,0.000000000000000,0.114000000000000,40001222027,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1997 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,50,0,Grass,0, ,0,0,55,0,,0, ,0.000000000000000,Bitum,18,1,2, ,0, ,0, , ,0,, ,0,0,600.289114322000046,46385,46385,9,131.805004634999989,0.262559669123000
5687,207420,1,070,070,4,1402,0,0,BD,Both,System,SR-1402,Hawthorne Dr,N, ,A,2012,40001402070,0.350000000000000,0.700000000000000,0.000000000000000,0.350000000000000,40001338070,40001338070, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1978 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,7/23/2016 0:00:00,1CR.10701.6,Resrfc,RS,0,0,Grass,5, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,5, ,0,0,55,0,,0,S4.75A,0.750000000000000,AC_AC,18,1,2, ,0, ,0, , ,0,, ,0,0,1844.619929290000073,46385,46385,9,131.805004634999989,0.262559669123000
5688,207440,1,027,027,4,1390,0,0,BD,Both,System,SR-1390,Whites Neck Ln,N, ,N, ,40001390027,0.310000000000000,0.620000000000000,0.000000000000000,0.310000000000000,30000615027,50099219027, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1996 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,50,0, ,0, ,0,0,55,0,,0, ,0.000000000000000,Unpaved,13,1,2, ,0, ,0, , ,0,, ,0,0,1637.526987219999910,46385,46385,9,131.805004634999989,0.262559669123000
