FID,FID_Divisi,Division,MaintCntyC,LocCntyCod,RouteClass,RouteNumbe,RouteQuali,RouteInven,Direction,TravelDire,RouteMaint,RouteName,StreetName,SrcDocType,SrcDocID,GeoDocType,GeoDocID,RouteID,MPLength,LaneMiles,BeginMp1,EndMp1,BeginFeatu,EndFeature,RouteID2,BeginMp2,EndMp2,RouteID3,BeginMp3,EndMp3,RouteID4,BeginMp4,EndMp4,RouteID5,BeginMp5,EndMp5,RouteID6,BeginMp6,EndMp6,AADT,AadtDate,AADTTruck,AadttMulti,AadttSingl,AccessCont,AddDate,AddDocID,AddDocType,BarePvmtRo,BaseDetail,BaseThickn,DesignSpd,FcltyType,FuncClass,FuncClassD,HOVLnCount,HOVType,ImprvDate,ImprvDocID,ImprvDocTy,ImprvType,LaneWidth,LftPvdShld,LftShldrTy,LftShldrWi,LftTrnLnTy,LftTrnLnWi,MaintOps,MedianType,MedianWidt,NHS,NHSDate,OwnerName,OwnerType,PeakLanes,PostedRout,ROW,RtPvdShldr,RtShldrTyp,RtShldrWid,RtTrnLnTyp,RtTrnLnWid,SampleID,SpeedLimit,MilitaryBa,STRAHNETDa,STRAHNETTy,SrfcDetail,SrfcThickn,SrfcType,SrfcWidth,TerrainTyp,ThruLaneCo,TollCharge,TollID,TollType,MunPopGrou,TownCode,TownName,TrkRoute,TrkRouteDa,UrbanType,UrbanID,UrbanPop,Shape_Leng,FID_NC_M1_,Id,gridcode,Shape_Le_1,Shape_Area
1808,150992,2,007,007,4,1753,0,0,BD,Both,System,SR-1753,Hubs Rec Rd,N, ,N, ,40001753007,0.403000000000000,0.806000000000000,0.000000000000000,0.403000000000000,40001752007,50099054007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1960 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,4, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,4, ,0,0,55,0,,0, ,0.000000000000000,AC_AC,20,1,2, ,0, ,0, , ,0,, ,0,0,2126.944535569999971,59359,59359,1,220.687714478000004,0.240147358329000
1809,150999,2,007,007,4,1742,0,0,BD,Both,System,SR-1742,Post Rd,N, ,N, ,40001742007,0.625497000000000,1.250994000000000,0.000000000000000,0.625497000000000,40001528007,50099231007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1930 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1983 0:00:00, , ,RS,0,0,Grass,4, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,4, ,0,0,55,0,,0, ,0.000000000000000,AC_AC,20,1,2, ,0, ,0, , ,0,, ,0,0,3300.668710739999824,59359,59359,1,220.687714478000004,0.240147358329000
1810,151035,2,007,007,4,1786,0,0,BD,Both,System,SR-1786,Hideaway Rd,P,Beaufort_2016_02_50985,A,2016,40001786007,0.105395000000000,0.210790000000000,0.000000000000000,0.105395000000000,40001764007,50098600007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,2/4/2016 0:00:00,Beaufort_2016_02_50985,Petition, , ,0.000000000000000,0, ,7,,0, ,, , , ,9,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,45,0,Grass,0, ,0,0,55,0,,0,Gravel,0.000000000000000,Unpaved,18,1,2, ,0, ,0, , ,0,, ,0,0,556.473205379999968,59359,59359,1,220.687714478000004,0.240147358329000
1811,151153,2,007,007,4,1769,0,0,BD,Both,System,SR-1769,Smith Shore Rd,N, ,N, ,40001769007,0.084410000000000,0.168820000000000,0.000000000000000,0.084410000000000,40001752007,50098760007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1982 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1988 0:00:00, , ,IP,0,0,Grass,6, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,6, ,0,0,55,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,, ,0,0,445.553376871000012,59359,59359,1,220.687714478000004,0.240147358329000
1812,151185,2,007,007,4,1781,0,0,BD,Both,System,SR-1781,Shoreline Dr,N, ,N, ,40001781007,0.230000000000000,0.460000000000000,0.000000000000000,0.230000000000000,40001764007,40001782007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1998 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,60,0, ,0, ,0,0,55,0,,0, ,0.000000000000000,Unpaved,10,1,2, ,0, ,0, , ,0,, ,0,0,1231.921592429999919,59359,59359,1,220.687714478000004,0.240147358329000
1813,151200,2,007,007,4,1782,0,0,BD,Both,System,SR-1782,Cabana Rd,N, ,N, ,40001782007,0.080000000000000,0.160000000000000,0.000000000000000,0.080000000000000,40001781007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1998 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,60,0, ,0, ,0,0,55,0,,0, ,0.000000000000000,Unpaved,10,1,2, ,0, ,0, , ,0,, ,0,0,422.398569580000014,59359,59359,1,220.687714478000004,0.240147358329000
1814,151209,2,007,007,4,1759,0,0,BD,Both,System,SR-1759,Waters Rd,N, ,N, ,40001759007,0.300000000000000,0.600000000000000,0.000000000000000,0.300000000000000,40001718007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1965 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1998 0:00:00, , ,IP,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,60,0, ,0, ,0,0,55,0,,0, ,0.000000000000000,Bitum,34,1,2, ,0, ,0, , ,0,, ,0,0,1585.071954850000111,59359,59359,1,220.687714478000004,0.240147358329000
1815,151210,2,007,007,4,1761,0,0,BD,Both,System,SR-1761,Boat Basin Rd,N, ,N, ,40001761007,0.130000000000000,0.260000000000000,0.000000000000000,0.130000000000000,40001725007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1966 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,60,0, ,0, ,0,0,55,0,,0, ,0.000000000000000,Unpaved,34,1,2, ,0, ,0, , ,0,, ,0,0,690.005182174999959,59359,59359,1,220.687714478000004,0.240147358329000
1816,151218,2,007,007,4,1780,0,0,BD,Both,System,SR-1780,Spinnaker Run,N, ,N, ,40001780007,0.050000000000000,0.100000000000000,0.000000000000000,0.050000000000000,40001779007,50098606007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1998 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,35,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,, ,0,0,264.011576354999988,59359,59359,1,220.687714478000004,0.240147358329000
1817,151219,2,007,007,4,1779,0,0,BD,Both,System,SR-1779,Dowry Creek East,N, ,N, ,40001779007,0.250000000000000,0.500000000000000,0.000000000000000,0.250000000000000,40001710007,40001780007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1998 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0,Grass,0, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,0, ,0,0,35,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,, ,0,0,1338.971761999999899,59359,59359,1,220.687714478000004,0.240147358329000
1818,151278,2,007,007,4,1784,0,0,BD,Both,System,SR-1784,Tate Rd,P,49278,A,2007,40001784007,0.191471000000000,0.382942000000000,0.000000000000000,0.191471000000000,40001729007,50098587007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/10/2009 0:00:00,48278,Petition, ,ABC,12.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,50,0, ,0, ,0,0,55,0,,0,Gravel,0.000000000000000,Unpaved,18,1,2, ,0, ,0, , ,0,, ,0,0,1010.377378010000029,59359,59359,1,220.687714478000004,0.240147358329000
1819,151281,2,007,007,4,1787,0,0,OI,One-way,System,SR-1787,Gum Neck Rd,T,8.11033,A,2016,40001787007,0.038891000000000,0.077782000000000,0.000000000000000,0.038891000000000,20000264007,40401787007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1930 0:00:00, , , , ,0.000000000000000,0, ,7,,0, ,12/31/1997 0:00:00, , ,IP,0,0,Grass,6, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,6, ,0,0,55,0,,0, ,0.000000000000000,Bitum,20,1,2, ,0, ,0, , ,0,, ,0,0,205.353130128999993,59359,59359,1,220.687714478000004,0.240147358329000
1820,151289,2,007,007,4,1785,0,0,BD,Both,System,SR-1785,Jordan Creek Marina Rd,P,49279,A,2007,40001785007,0.352000000000000,0.704000000000000,0.000000000000000,0.352000000000000,40001764007,50099049007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/10/2009 0:00:00,49279,Petition, , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,50,0, ,0, ,0,0,55,0,,0,Gravel,0.000000000000000,Unpaved,12,1,2, ,0, ,0, , ,0,, ,0,0,1859.111120479999954,59359,59359,1,220.687714478000004,0.240147358329000
1821,166428,2,074,074,5,97163,0,0,BD,Both,Non-System,NS-97163,Yankee Hall Rd, , , , ,50097163074,0.083458000000000,0.083458000000000,0.000000000000000,0.083458000000000,40001560074,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,440.489309422000019,59359,59359,1,220.687714478000004,0.240147358329000
1822,167961,2,074,074,5,97435,0,0,BD,Both,Non-System,NS-97435,Wilderness Ln, , , , ,50097435074,0.333708000000000,0.333708000000000,0.000000000000000,0.333708000000000,DEAD-END,40001567074, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0,Miscellaneous,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,1761.875037770000063,59359,59359,1,220.687714478000004,0.240147358329000
1823,172835,2,007,007,5,98251,0,0,BD,Both,Non-System,NS-98251,Clubhouse Cir, , ,A,2020,50098251007,0.131050000000000,0.131050000000000,0.000000000000000,0.131050000000000,50099534007,50099534007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,691.881191609999973,59359,59359,1,220.687714478000004,0.240147358329000
1824,172873,2,007,007,5,98254,0,0,BD,Both,Non-System,NS-98254,Puppy Drum Dr, , ,A,2020,50098254007,0.197368000000000,0.197368000000000,0.000000000000000,0.197368000000000,50098973007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,1042.086409609999919,59359,59359,1,220.687714478000004,0.240147358329000
1825,172892,2,007,007,5,98264,0,0,BD,Both,Non-System,NS-98264,Shoreline Dr, , ,A,2016,50098264007,0.032304000000000,0.032304000000000,0.000000000000000,0.032304000000000,40001781007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,170.558374734000012,59359,59359,1,220.687714478000004,0.240147358329000
1826,172997,2,007,007,5,98273,0,0,BD,Both,Non-System,NS-98273,Jenles Dr, , ,A,2016,50098273007,0.042226000000000,0.042226000000000,0.000000000000000,0.042226000000000,50099176007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,222.904039893000004,59359,59359,1,220.687714478000004,0.240147358329000
1827,173030,2,007,007,5,98294,0,0,BD,Both,Non-System,NS-98294,Nirvana Cir, , ,C,2019,50098294007,0.100025000000000,0.100025000000000,0.000000000000000,0.100025000000000,50098330007,50098330007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,528.074162576000049,59359,59359,1,220.687714478000004,0.240147358329000
1828,173189,2,007,007,5,98252,0,0,BD,Both,Non-System,NS-98252,Wheat Patch Rd, , ,A,2020,50098252007,0.060469000000000,0.060469000000000,0.000000000000000,0.060469000000000,50098395007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,319.278068452000014,59359,59359,1,220.687714478000004,0.240147358329000
1829,173231,2,007,007,5,98270,0,0,BD,Both,Non-System,NS-98270,Paca Rd, , ,A,2016,50098270007,0.034756000000000,0.034756000000000,0.000000000000000,0.034756000000000,40001781007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,183.491109098000010,59359,59359,1,220.687714478000004,0.240147358329000
1830,173276,2,007,007,5,98279,0,0,BD,Both,Non-System,NS-98279,North Ravenwood Ln, , ,A,2016,50098279007,0.151153000000000,0.151153000000000,0.000000000000000,0.151153000000000,50098760007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,798.076750074999950,59359,59359,1,220.687714478000004,0.240147358329000
1831,173320,2,007,007,5,98330,0,0,BD,Both,Non-System,NS-98330,Mordecai Ln, , ,A,2016,50098330007,0.083780000000000,0.083780000000000,0.000000000000000,0.083780000000000,50098973007,50098294007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,442.341497457999992,59359,59359,1,220.687714478000004,0.240147358329000
1832,173462,2,007,007,5,98291,0,0,BD,Both,Non-System,NS-98291,Penninsula Harbor Rd, , ,C,2019,50098291007,0.130584000000000,0.130584000000000,0.000000000000000,0.130584000000000,40001776007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,689.472486180000033,59359,59359,1,220.687714478000004,0.240147358329000
1833,173775,2,007,007,5,98336,0,0,BD,Both,Non-System,NS-98336,Winterberry Ct, , ,A,2016,50098336007,0.099200000000000,0.099200000000000,0.000000000000000,0.099200000000000,50098338007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,,Urban Cluster,92404,3,523.730111429999965,59359,59359,1,220.687714478000004,0.240147358329000
1834,173877,2,007,007,5,98343,0,0,BD,Both,Non-System,NS-98343,North Pointe Dr, , ,A,2016,50098343007,0.215983000000000,0.215983000000000,0.000000000000000,0.215983000000000,50099510007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,1140.384243610000112,49582,49582,1,0.000269494585382,0.000000002905093
1835,173877,2,007,007,5,98343,0,0,BD,Both,Non-System,NS-98343,North Pointe Dr, , ,A,2016,50098343007,0.215983000000000,0.215983000000000,0.000000000000000,0.215983000000000,50099510007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,1140.384243610000112,49585,49585,1,0.000107797834062,0.000000000726273
1836,173877,2,007,007,5,98343,0,0,BD,Both,Non-System,NS-98343,North Pointe Dr, , ,A,2016,50098343007,0.215983000000000,0.215983000000000,0.000000000000000,0.215983000000000,50099510007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,1140.384243610000112,49589,49589,1,0.000161696750979,0.000000001452547
1837,173877,2,007,007,5,98343,0,0,BD,Both,Non-System,NS-98343,North Pointe Dr, , ,A,2016,50098343007,0.215983000000000,0.215983000000000,0.000000000000000,0.215983000000000,50099510007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,1140.384243610000112,59359,59359,1,220.687714478000004,0.240147358329000
1838,173971,2,007,007,5,98379,0,0,BD,Both,Non-System,NS-98379,Woodstock Ln, , ,A,2016,50098379007,0.238070000000000,0.238070000000000,0.000000000000000,0.238070000000000,50098473007,50099186007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,1, ,0, ,0, , ,0,, ,0,0,1256.937350819999892,59359,59359,1,220.687714478000004,0.240147358329000
1839,173979,2,007,007,5,98373,0,0,BD,Both,Non-System,NS-98373,Gum Neck Rd,P,Beaufort_2017_04_51325,A,2016,50098373007,0.011949000000000,0.011949000000000,0.000000000000000,0.011949000000000,40001712007,DEAD-END, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000, ,0,1,0, ,0, ,0, , ,0,, ,0,0,63.091055543499998,59359,59359,1,220.687714478000004,0.240147358329000
1840,174062,2,007,007,5,98381,0,0,BD,Both,Non-System,NS-98381,Winfield Ln, , , , ,50098381007,0.878217000000000,1.756434000000000,0.000000000000000,0.878217000000000,40001767007,50099899007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,0, , ,0,, ,0,0,4636.500469370000246,59359,59359,1,220.687714478000004,0.240147358329000
1841,174089,2,007,007,5,98412,0,0,BD,Both,Non-System,NS-98412,W Pantego St, , , , ,50098412007,0.038189000000000,0.076378000000000,0.000000000000000,0.038189000000000,50098927007,50099227007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,2, ,0, ,2,0210,Belhaven,0,, ,0,0,201.636730459000006,59359,59359,1,220.687714478000004,0.240147358329000
1842,174142,2,007,007,5,98399,0,0,BD,Both,Non-System,NS-98399,Water St, , , , ,50098399007,0.090414000000000,0.180828000000000,0.000000000000000,0.090414000000000,50098463007,50099587007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,4,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Unpaved,0,1,2, ,0, ,4,0248,Washington,0,,Urban Cluster,92404,3,477.386937111000009,59359,59359,1,220.687714478000004,0.240147358329000
1843,174144,2,007,007,5,98407,0,0,BD,Both,Non-System,NS-98407,W River Acres Rd, , , , ,50098407007,0.109037000000000,0.109037000000000,0.000000000000000,0.109037000000000,50098702007,40001317007, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,, , , , ,0.000000000000000,0, ,7,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,98,0, ,0,0, ,0, ,0,0,0,0,,0, ,0.000000000000000,Bitum,0,1,1, ,0, ,0, , ,0,,Urban Cluster,92404,3,575.712015588999975,49900,49900,1,0.000323393502413,0.000000003631367
