FID,FID_Divisi,Division,MaintCntyC,LocCntyCod,RouteClass,RouteNumbe,RouteQuali,RouteInven,Direction,TravelDire,RouteMaint,RouteName,StreetName,SrcDocType,SrcDocID,GeoDocType,GeoDocID,RouteID,MPLength,LaneMiles,BeginMp1,EndMp1,BeginFeatu,EndFeature,RouteID2,BeginMp2,EndMp2,RouteID3,BeginMp3,EndMp3,RouteID4,BeginMp4,EndMp4,RouteID5,BeginMp5,EndMp5,RouteID6,BeginMp6,EndMp6,AADT,AadtDate,AADTTruck,AadttMulti,AadttSingl,AccessCont,AddDate,AddDocID,AddDocType,BarePvmtRo,BaseDetail,BaseThickn,DesignSpd,FcltyType,FuncClass,FuncClassD,HOVLnCount,HOVType,ImprvDate,ImprvDocID,ImprvDocTy,ImprvType,LaneWidth,LftPvdShld,LftShldrTy,LftShldrWi,LftTrnLnTy,LftTrnLnWi,MaintOps,MedianType,MedianWidt,NHS,NHSDate,OwnerName,OwnerType,PeakLanes,PostedRout,ROW,RtPvdShldr,RtShldrTyp,RtShldrWid,RtTrnLnTyp,RtTrnLnWid,SampleID,SpeedLimit,MilitaryBa,STRAHNETDa,STRAHNETTy,SrfcDetail,SrfcThickn,SrfcType,SrfcWidth,TerrainTyp,ThruLaneCo,TollCharge,TollID,TollType,MunPopGrou,TownCode,TownName,TrkRoute,TrkRouteDa,UrbanType,UrbanID,UrbanPop,Shape_Leng,FID_NC_M2_,Id,gridcode,Shape_Le_1,Shape_Area
2280,142052,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy,N, , , ,30000012028,0.205362000000000,0.410724000000000,55.166164999999999,55.371527000000000,Pseudo,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5400,2020,550,140,410, ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,0, ,5,,0, ,, , , ,0,0,Grass,6, ,0,0, ,0,9,, ,0,0, ,60,0,Grass,6, ,0,0,55,0,,0, ,0.000000000000000,AC_AC,22,1,2, ,0, ,0, , ,0,, ,0,0,1084.421749489999911,30886,30886,1,189.529020027000001,0.692616464252000
2281,142065,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy,T,B-2500AB,O,DGN,30000012028,0.010630000000000,0.021260000000000,41.269762999999998,41.280392999999997,Pseudo,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5000,2020,510,130,380, ,5/22/2018 0:00:00,B-2500AB,TIP, , ,0.000000000000000,55, ,5,,0, ,5/22/2018 0:00:00,B-2500AB,TIP,NL,11,4,Bitum,8, ,0,0, ,0,0,, ,0,0, ,100,4,Bitum,11, ,0,0,55,0,,0,S9.5B,3.750000000000000,Bitum,30,1,2, ,0, ,0, , ,0,, ,0,0,56.124960508999997,30886,30886,1,189.529020027000001,0.692616464252000
2282,142080,1,048,048,2,264,0,0,BD,Both,System,US-264,US 264 Hwy,N, ,N, ,20000264048,0.329716000000000,0.659432000000000,39.283000000000001,39.612715999999999,Pseudo,40001319048, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,2100,2020,227,47,180, ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,68, ,4,,0, ,12/31/1989 0:00:00, , ,RS,0,0,Grass,4, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,4, ,0,0,35,0,,0, ,0.000000000000000,AC_JCP,24,1,2, ,0, ,0, , ,0,, ,0,0,1746.150141820000044,30886,30886,1,189.529020027000001,0.692616464252000
2283,142095,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy, , ,O,DGN,30000012028,0.629617000000000,1.259234000000000,36.170918999999998,36.800536000000001,Pseudo,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5000,2020,510,130,380, ,, , ,Y, ,0.000000000000000,0, ,5,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,45,0,,0, ,0.000000000000000,Bitum,24,1,2, ,0, ,0, , ,0,, ,0,0,3324.252178310000090,17138,17138,1,0.000323393502072,0.000000005083913
2284,142095,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy, , ,O,DGN,30000012028,0.629617000000000,1.259234000000000,36.170918999999998,36.800536000000001,Pseudo,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5000,2020,510,130,380, ,, , ,Y, ,0.000000000000000,0, ,5,,0, ,, , , ,0,0, ,0, ,0,0, ,0,0,, ,0,0, ,0,0, ,0, ,0,0,45,0,,0, ,0.000000000000000,Bitum,24,1,2, ,0, ,0, , ,0,, ,0,0,3324.252178310000090,30886,30886,1,189.529020027000001,0.692616464252000
2285,142096,1,048,048,2,264,0,0,BD,Both,System,US-264,US 264 Hwy,N, ,N, ,20000264048,0.110000000000000,0.220000000000000,39.802715999999997,39.912716000000003,40001103048,40001101048, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,2100,2020,227,47,180, ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,68, ,4,,0, ,12/31/1989 0:00:00, , ,RS,0,0,Grass,4, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,4, ,0,0,20,0,,0, ,0.000000000000000,AC_JCP,24,1,2, ,0, ,0, , ,0,, ,0,0,559.980503466999949,30886,30886,1,189.529020027000001,0.692616464252000
2286,142103,1,048,048,2,264,0,0,BD,Both,System,US-264,US 264 Hwy,N, ,A,2012,20000264048,0.014744000000000,0.029488000000000,40.612532000000002,40.627276000000002,Pseudo,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,550,2020,58,12,46, ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,55, ,4,,0, ,7/23/2008 0:00:00,B-3348,TIP,BR,11,7,Bitum,9, ,0,0, ,0,0,, ,0,0, ,72,7,Bitum,9, ,0,0,55,0,,0, ,1.250000000000000,Bitum,36,1,2, ,0, ,0, , ,0,, ,0,0,77.835802646700003,30886,30886,1,189.529020027000001,0.692616464252000
2287,142105,1,028,028,3,12,0,0,BD,Both,System,NC-12,Oregon Inlet Bridge,N, , , ,30000012028,0.770754000000000,1.541508000000000,52.220188999999998,52.990943000000001,Pseudo,50099707028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5000,2020,510,130,380, ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,65, ,5,,0, ,, , , ,0,0,Curb-Con,0, ,0,0, ,0,9,, ,0,0, ,60,0,Curb-Con,0, ,0,0,55,0,,0, ,0.000000000000000,AC_AC,24,1,2, ,0, ,0, , ,0,, ,0,0,4070.113136009999835,30886,30886,1,189.529020027000001,0.692616464252000
2288,142107,1,028,028,3,12,0,0,BD,Both,System,NC-12,Duck Rd,N, , , ,30000012028,0.083872000000000,0.167744000000000,81.960110000000000,82.043982000000000,50099311028,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,6800,2020,323,63,260, ,12/31/1953 0:00:00, , ,Y, ,0.000000000000000,0, ,5,,0, ,12/31/1989 0:00:00, , ,MI,0,0,Grass,4, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,6, ,0,0,45,0,,0, ,0.000000000000000,Bitum,28,1,2, ,0, ,1,0157,Duck,0,,Urban Cluster,44965,3,442.806932683000014,30886,30886,1,189.529020027000001,0.692616464252000
2289,142126,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy,T,B-2500AB,O,DGN,30000012028,0.035647000000000,0.071294000000000,42.002000000000002,42.037647000000000,Pseudo,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5000,2020,510,130,380, ,5/22/2018 0:00:00,B-2500AB,TIP, , ,0.000000000000000,55, ,5,,0, ,5/22/2018 0:00:00,B-2500AB,TIP,NL,11,4,Bitum,8, ,0,0, ,0,0,, ,0,0, ,100,4,Bitum,8, ,0,0,55,0,,0,S9.5B,3.750000000000000,Bitum,30,1,2, ,0, ,0, , ,0,, ,0,0,188.214825396999998,30886,30886,1,189.529020027000001,0.692616464252000
2290,142131,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy,N, , , ,30000012028,0.051341000000000,0.102682000000000,55.546084000000000,55.597425000000001,Pseudo,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5400,2020,550,140,410, ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,65, ,5,,0, ,12/31/1993 0:00:00, , ,MI,0,0,Grass,6, ,0,0, ,0,9,, ,0,0, ,60,0,Grass,6, ,0,0,55,0,,0, ,0.000000000000000,Bitum,38,1,2, ,0, ,0, , ,0,, ,0,0,271.108236163000015,30886,30886,1,189.529020027000001,0.692616464252000
2291,142134,1,048,048,2,264,0,0,BD,Both,System,US-264,US 264 Hwy,N, ,A,2012,20000264048,0.033906000000000,0.067812000000000,40.349428000000003,40.383333999999998,Pseudo,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,550,2020,58,12,46, ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,55, ,4,,0, ,7/23/2008 0:00:00,B-3348,TIP,BR,11,4,Bitum,6, ,0,0, ,0,0,, ,0,0, ,60,2,Bitum,6, ,0,0,55,0,,0, ,1.250000000000000,Bitum,28,1,2, ,0, ,0, , ,0,, ,0,0,178.830435174000002,30886,30886,1,189.529020027000001,0.692616464252000
2292,142146,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy,N, , , ,30000012028,0.037176000000000,0.074352000000000,35.125945000000002,35.163120999999997,50098716028,50098717028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5500,2020,560,140,420, ,12/31/1980 0:00:00, , ,Y, ,0.000000000000000,65, ,5,,0, ,12/31/1980 0:00:00, , ,NL,0,4,Bitum,9, ,0,0, ,0,9,, ,0,0, ,60,4,Bitum,9, ,0,0,45,0,,0, ,0.000000000000000,Bitum,22,1,2, ,0, ,0, , ,0,, ,0,0,196.419183865000008,30886,30886,1,189.529020027000001,0.692616464252000
2293,142150,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy,N, , , ,30000012028,0.066194000000000,0.132388000000000,34.918399000000001,34.984592999999997,40001537028,50099680028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5500,2020,560,140,420, ,12/31/1980 0:00:00, , ,Y, ,0.000000000000000,65, ,5,,0, ,12/31/1980 0:00:00, , ,NL,0,4,Bitum,9, ,0,0, ,0,9,, ,0,0, ,60,4,Bitum,9, ,0,0,45,0,,0, ,0.000000000000000,Bitum,22,1,2, ,0, ,0, , ,0,, ,0,0,349.734966288999999,30886,30886,1,189.529020027000001,0.692616464252000
2294,142153,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy, , , , ,30000012028,0.388755000000000,0.777510000000000,39.283349000000001,39.672103999999997,Pseudo,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5000,2020,510,130,380, ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,65, ,5,,0, ,, , , ,0,0,Curb-Con,0, ,0,0, ,0,9,, ,0,0, ,60,0,Curb-Con,0, ,0,0,55,0,,0, ,0.000000000000000,AC_AC,24,1,2, ,0, ,0, , ,0,, ,0,0,2052.461635730000125,30886,30886,1,189.529020027000001,0.692616464252000
2295,142176,1,028,028,3,12,0,0,BD,Both,System,NC-12,Duck Rd,N, , , ,30000012028,0.042686000000000,0.085372000000000,81.917423999999997,81.960110000000000,50099994028,50099311028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,6800,2020,323,63,260, ,12/31/1953 0:00:00, , ,Y, ,0.000000000000000,0, ,5,,0, ,12/31/1989 0:00:00, , ,MI,0,0,Grass,4, ,0,0, ,0,0,, ,0,0, ,60,0,Grass,6, ,0,0,45,0,,0, ,0.000000000000000,Bitum,28,1,2, ,0, ,1,0157,Duck,0,,Urban Cluster,44965,3,225.366487551000006,30886,30886,1,189.529020027000001,0.692616464252000
2296,142178,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy,N, , , ,30000012028,0.114672000000000,0.229344000000000,48.212000000000003,48.326672000000002,Pseudo,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5000,2020,510,130,380, ,12/31/1996 0:00:00, , ,Y, ,0.000000000000000,65, ,5,,0, ,12/31/1996 0:00:00, , ,NL,0,4,Bitum,8, ,0,0, ,0,9,, ,0,0, ,100,4,Bitum,8, ,0,0,55,0,,0, ,0.000000000000000,Bitum,22,1,2, ,0, ,0, , ,0,, ,0,0,605.387517072000037,30886,30886,1,189.529020027000001,0.692616464252000
2297,142194,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy,N, , , ,30000012028,0.036236000000000,0.072472000000000,34.984592999999997,35.020828999999999,50099680028,50098714028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5500,2020,560,140,420, ,12/31/1980 0:00:00, , ,Y, ,0.000000000000000,65, ,5,,0, ,12/31/1980 0:00:00, , ,NL,0,4,Bitum,9, ,0,0, ,0,9,, ,0,0, ,60,4,Bitum,9, ,0,0,45,0,,0, ,0.000000000000000,Bitum,22,1,2, ,0, ,0, , ,0,, ,0,0,191.455341561000012,30886,30886,1,189.529020027000001,0.692616464252000
2298,142205,1,048,048,2,264,0,0,BD,Both,System,US-264,US 264 Hwy,N, ,A,2012,20000264048,0.013201000000000,0.026402000000000,40.538390000000000,40.551591000000002,Pseudo,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,550,2020,58,12,46, ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,55, ,4,,0, ,7/23/2008 0:00:00,B-3348,TIP,BR,11,4,Bitum,9, ,0,0, ,0,0,, ,0,0, ,97,3,Bitum,9, ,0,0,55,0,,0, ,1.250000000000000,Bitum,29,1,2, ,0, ,0, , ,0,, ,0,0,69.690061589999999,30886,30886,1,189.529020027000001,0.692616464252000
2299,142208,1,028,028,3,12,0,0,BD,Both,System,NC-12,Oregon Inlet Bridge,N, , , ,30000012028,0.532735000000000,1.065470000000000,51.063667000000002,51.596401999999998,Pseudo,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5000,2020,510,130,380, ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,65, ,5,,0, ,12/31/1993 0:00:00, , ,MI,0,0,Grass,6, ,0,0, ,0,9,, ,0,0, ,100,0,Grass,6, ,0,0,55,0,,0, ,0.000000000000000,Bitum,38,1,2, ,0, ,0, , ,0,, ,0,0,2813.208137000000079,30886,30886,1,189.529020027000001,0.692616464252000
2300,142216,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy,N, , , ,30000012028,0.093535000000000,0.187070000000000,35.260344000000003,35.353878999999999,50098059028,50098719028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5500,2020,560,140,420, ,12/31/1980 0:00:00, , ,Y, ,0.000000000000000,65, ,5,,0, ,12/31/1980 0:00:00, , ,NL,0,4,Bitum,9, ,0,0, ,0,9,, ,0,0, ,60,4,Bitum,9, ,0,0,45,0,,0, ,0.000000000000000,Bitum,22,1,2, ,0, ,0, , ,0,, ,0,0,494.195020192000015,30886,30886,1,189.529020027000001,0.692616464252000
2301,142217,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy,N, , , ,30000012028,0.024098000000000,0.048196000000000,34.644399000000000,34.668497000000002,40001247028,50098710028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5500,2020,560,140,420, ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,65, ,5,,0, ,12/31/1984 0:00:00, , ,MI,0,0,Grass,6, ,0,0, ,0,9,,Cape Hatteras National Seashore,66,0, ,60,0,Grass,6, ,0,0,45,0,,0, ,0.000000000000000,Bitum,24,1,2, ,0, ,0, , ,0,, ,0,0,127.770039706000006,30886,30886,1,189.529020027000001,0.692616464252000
2302,142232,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy,N, , , ,30000012028,0.000010000000000,0.000020000000000,58.837989999999998,58.838000000000001,40001543028,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, , , , , , ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,0, ,5,,0, ,12/31/1986 0:00:00, , ,RS,0,0, ,0, ,0,0, ,0,9,,Cape Hatteras National Seashore,66,0, ,0,0, ,0, ,0,0,25,0,,0, ,0.000000000000000,Bitum,36,1,2, ,0, ,3,0151,Nags Head,0,,Urban Cluster,44965,3,0.052524718516000,30886,30886,1,189.529020027000001,0.692616464252000
2303,142253,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy,N, , , ,30000012028,0.040435000000000,0.080870000000000,33.618445000000001,33.658880000000003,50098700028,50098701028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5500,2020,560,140,420, ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,65, ,5,,0, ,12/31/1984 0:00:00, , ,MI,0,0,Grass,6, ,0,0, ,0,9,,Cape Hatteras National Seashore,66,0, ,60,0,Grass,6, ,0,0,45,0,,0, ,0.000000000000000,Bitum,24,1,2, ,0, ,0, , ,0,, ,0,0,213.672962369999993,30886,30886,1,189.529020027000001,0.692616464252000
2304,142254,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy,N, , , ,30000012028,0.240607000000000,0.481214000000000,57.567909999999998,57.808517000000002,Pseudo,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5400,2020,550,140,410, ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,0, ,5,,0, ,12/31/1967 0:00:00, , ,RS,0,0,Grass,6, ,0,0, ,0,9,,Cape Hatteras National Seashore,66,0, ,60,0,Grass,6, ,0,0,55,0,,0, ,0.000000000000000,AC_AC,24,1,2, ,0, ,0, , ,0,, ,0,0,1270.535229800000025,30886,30886,1,189.529020027000001,0.692616464252000
2305,142265,1,048,048,2,264,0,0,BD,Both,System,US-264,US 264 Hwy,N, ,N, ,20000264048,0.000284000000000,0.000568000000000,40.032716000000001,40.033000000000001,40001320048,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,1200,2020,127,27,100, ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,70, ,4,,0, ,12/31/1992 0:00:00, , ,RS,0,2,Bitum,6, ,0,0, ,0,0,, ,0,0, ,60,2,Bitum,6, ,0,0,20,0,,0, ,0.000000000000000,Bitum,24,1,2, ,0, ,0, , ,0,, ,0,0,1.441481393170000,30886,30886,1,189.529020027000001,0.692616464252000
2306,142276,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy,N, , , ,30000012028,0.078346000000000,0.156692000000000,54.160989999999998,54.239336000000002,40001243028,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5400,2020,550,140,410, ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,0, ,5,,0, ,, , , ,0,0, ,0, ,0,0, ,0,9,, ,0,0, ,0,0, ,0, ,0,0,55,0,,0, ,0.000000000000000,AC_AC,42,1,2, ,0, ,0, , ,0,, ,0,0,413.709562027999993,30886,30886,1,189.529020027000001,0.692616464252000
2307,142282,1,048,048,2,264,0,0,BD,Both,System,US-264,US 264 Hwy,N, ,A,2012,20000264048,0.004999000000000,0.009998000000000,40.513637000000003,40.518636000000001,Pseudo,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,550,2020,58,12,46, ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,55, ,4,,0, ,7/23/2008 0:00:00,B-3348,TIP,BR,11,7,Bitum,9, ,0,0, ,0,0,, ,0,0, ,120,7,Bitum,9, ,0,0,55,0,,0, ,1.250000000000000,Bitum,36,1,2, ,0, ,0, , ,0,, ,0,0,26.390021168800001,30886,30886,1,189.529020027000001,0.692616464252000
2308,142284,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy, , ,A,2016,30000012028,0.031118000000000,0.062236000000000,35.686978000000003,35.718096000000003,50098643028,50099682028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5500,2020,560,140,420, ,12/31/1980 0:00:00, , ,Y, ,0.000000000000000,65, ,5,,0, ,12/31/1980 0:00:00, , ,NL,0,4,Bitum,9, ,0,0, ,0,9,, ,0,0, ,60,4,Bitum,9, ,0,0,45,0,,0, ,0.000000000000000,Bitum,22,1,2, ,0, ,0, , ,0,, ,0,0,164.250444066000000,30886,30886,1,189.529020027000001,0.692616464252000
2309,142293,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy,T,B-2500A, , ,30000012028,1.082074000000000,2.164148000000000,39.986209000000002,41.068283000000001,Pseudo,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5000,2020,510,130,380, ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,60, ,5,,0, ,5/14/2018 0:00:00,B-2500A,TIP,BR,11,4,Bitum,8, ,0,0, ,0,9,, ,0,0, ,100,4,Bitum,8, ,0,0,55,0,,0,S9.5B,3.000000000000000,Bitum,30,1,2, ,0, ,0, , ,0,, ,0,0,5712.879587800000081,30886,30886,1,189.529020027000001,0.692616464252000
2310,142301,1,028,028,3,12,0,0,BD,Both,System,NC-12,Duck Rd,N, , , ,30000012028,0.062761000000000,0.125522000000000,79.506280000000004,79.569040999999999,50099401028,40001518028, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,6800,2020,323,63,260, ,12/31/1948 0:00:00, , ,Y, ,0.000000000000000,50, ,4,,0, ,12/31/1993 0:00:00, , ,MI,0,0,Grass,4,Single,0,0, ,0,0,, ,0,0, ,60,0,Grass,4, ,0,0,25,0,,0, ,0.000000000000000,Bitum,26,1,2, ,0, ,1,0157,Duck,0,,Urban Cluster,44965,3,330.670466459000011,30886,30886,1,189.529020027000001,0.692616464252000
2311,142304,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy,T,B-2500A, , ,30000012028,0.195324000000000,0.390648000000000,42.256473999999997,42.451797999999997,Pseudo,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5000,2020,510,130,380, ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,60, ,5,,0, ,5/14/2018 0:00:00,B-2500A,TIP,BR,11,4,Bitum,8, ,0,0, ,0,9,, ,0,0, ,100,4,Bitum,8, ,0,0,55,0,,0,S9.5B,3.000000000000000,AC_AC,30,1,2, ,0, ,0, , ,0,, ,0,0,1031.226629519999960,30886,30886,1,189.529020027000001,0.692616464252000
2312,142306,1,028,028,3,12,0,0,BD,Both,System,NC-12,NC 12 Hwy,N, , , ,30000012028,0.174557000000000,0.349114000000000,55.371527000000000,55.546084000000000,Pseudo,Pseudo, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000, ,0.000000000000000,0.000000000000000,5400,2020,550,140,410, ,12/31/1901 0:00:00, , ,Y, ,0.000000000000000,65, ,5,,0, ,, , , ,0,0,Grass,6, ,0,0, ,0,9,, ,0,0, ,60,0,Grass,6, ,0,0,55,0,,0, ,0.000000000000000,AC_AC,22,1,2, ,0, ,0, , ,0,, ,0,0,921.755236859999968,30886,30886,1,189.529020027000001,0.692616464252000
